pubmed	journal	percents	sentence.number	observed.dps	observed.sfs	ideal.dps	range.diff	diff	correct
28570592	PloS one	16.1	12	1	3	0	31.4	1	0
28570592	PloS one	10.1	12	1	3	0	31.4	1	0
28570592	PloS one	9.8	13	1	2	1	76.4	0	1
28570592	PloS one	55.2	14	1	3	0	0.5	1	0
28570592	PloS one	55.7	14	1	3	0	0.5	1	0
28570592	PloS one	39.6	15	1	3	0	76.4	1	0
28570592	PloS one	38.8	16	1	3	0	76.4	1	0
28570592	PloS one	49	17	0	2	0	76.4	0	1
28570592	PloS one	79.8	18	1	3	0	76.4	1	0
28570592	PloS one	3.4	18	1	2	1	76.4	0	1
28570592	PloS one	3.4	24	1	2	1	76.4	0	1
28570590	PloS one	90	5	0	2	0	7.86	0	1
28570590	PloS one	97.86	9	2	4	1	7.86	1	0
28570588	PloS one	42.2	8	1	3	0	22.5	1	0
28570588	PloS one	64.7	8	1	3	0	22.5	1	0
28570582	PloS one	30	7	0	2	0	30	0	1
28570582	PloS one	60	7	0	2	0	30	0	1
28570582	PloS one	11	8	0	2	0	49	0	1
28570579	PloS one	5	6	0	1	1	Inf	-1	0
28570574	PloS one	69	10	0	2	0	26	0	1
28570574	PloS one	95	10	0	2	1	26	-1	0
28570574	PloS one	8	11	0	1	1	87	-1	0
28570573	PloS one	25.4	10	1	3	0	14.4	1	0
28570573	PloS one	39.8	10	1	3	0	14.4	1	0
28570573	PloS one	25.4	10	1	3	0	14.4	1	0
28570573	PloS one	2.5	11	1	2	1	78.1	0	1
28570573	PloS one	6.8	12	1	2	1	78.1	0	1
28570573	PloS one	80.6	13	1	3	0	78.1	1	0
28570572	PloS one	60	7	0	2	0	70	0	1
28570572	PloS one	80	7	0	2	0	70	0	1
28570572	PloS one	25	7	0	2	0	70	0	1
28570572	PloS one	10	7	0	2	0	70	0	1
28570572	PloS one	20	8	0	2	0	70	0	1
28570570	PloS one	1	8	0	1	1	0	-1	0
28570570	PloS one	1	10	0	1	1	0	-1	0
28570569	PloS one	59	7	0	2	0	24	0	1
28570569	PloS one	35	7	0	2	0	24	0	1
28570569	PloS one	18	8	0	2	0	57	0	1
28570569	PloS one	40	9	0	2	0	57	0	1
28570569	PloS one	75	10	0	2	0	57	0	1
28570563	PloS one	80	8	0	2	0	Inf	0	1
28570557	PloS one	77.8	11	1	3	0	5.5	1	0
28570557	PloS one	83.3	11	1	3	0	5.5	1	0
28570557	PloS one	95.6	12	1	3	1	17.8	0	1
28570556	PloS one	78.4	11	1	3	0	9.40000000000001	1	0
28570556	PloS one	69	11	1	3	0	9.40000000000001	1	0
28562692	PloS one	35.4	5	1	3	0	35.7	1	0
28562692	PloS one	31.2	6	1	3	0	35.7	1	0
28562692	PloS one	18.8	7	1	3	0	35.7	1	0
28562692	PloS one	54.5	9	1	3	0	18.8	1	0
28562692	PloS one	46.7	9	1	3	0	18.8	1	0
28562692	PloS one	35.7	9	1	3	0	18.8	1	0
28562690	PloS one	78.6	5	1	3	0	67.9	1	0
28562690	PloS one	10.7	5	1	3	0	67.9	1	0
28562682	PloS one	10	5	0	2	0	Inf	0	1
28562681	PloS one	35	7	0	2	0	Inf	0	1
28562679	PloS one	74.5	5	1	3	0	13	1	0
28562679	PloS one	87.5	5	1	3	0	13	1	0
28562679	PloS one	82.4	7	1	3	0	22.3	1	0
28562679	PloS one	91.5	7	1	3	1	22.3	0	1
28562679	PloS one	69.2	7	1	3	0	22.3	1	0
28562679	PloS one	76.6	7	1	3	0	22.3	1	0
28562676	PloS one	98.1	8	1	3	1	88.4	0	1
28562676	PloS one	27.3	9	1	3	0	88.4	1	0
28562676	PloS one	58.3	10	1	3	0	48.6	1	0
28562676	PloS one	13.9	10	1	3	0	48.6	1	0
28562676	PloS one	9.7	10	1	2	1	48.6	0	1
28562676	PloS one	19.9	11	1	3	0	88.4	1	0
28562676	PloS one	94.3	12	1	3	1	88.4	0	1
28562676	PloS one	25.8	13	1	3	0	61.7	1	0
28562676	PloS one	87.5	13	1	3	0	61.7	1	0
28562675	PloS one	31	9	0	2	0	46	0	1
28562675	PloS one	67	9	0	2	0	46	0	1
28562675	PloS one	47	9	0	2	0	46	0	1
28562675	PloS one	77	9	0	2	0	46	0	1
28562675	PloS one	52	10	0	2	0	28	0	1
28562675	PloS one	80	10	0	2	0	28	0	1
28562675	PloS one	76	12	0	2	0	49	0	1
28562669	PloS one	83	12	0	2	0	9.3	0	1
28562669	PloS one	92.3	13	1	3	1	9.3	0	1
28562666	PloS one	4	10	0	1	1	23	-1	0
28562666	PloS one	8	10	0	1	1	23	-1	0
28562666	PloS one	19	10	0	2	0	23	0	1
28562666	PloS one	27	10	0	2	0	23	0	1
28562664	PloS one	21	6	0	2	0	Inf	0	1
28562661	PloS one	84.4	4	1	3	0	10.9	1	0
28562661	PloS one	73.5	4	1	3	0	10.9	1	0
28562650	PloS one	60	3	0	2	0	Inf	0	1
28562646	PloS one	66	2	0	2	0	38	0	1
28562646	PloS one	28	4	0	2	0	38	0	1
28562645	PloS one	100	8	0	3	0	47.1	0	1
28562645	PloS one	94.1	8	1	3	1	47.1	0	1
28562645	PloS one	52.9	8	1	3	0	47.1	1	0
28562645	PloS one	49	10	0	2	0	47	0	1
28562645	PloS one	45.1	10	1	3	0	47	1	0
28562645	PloS one	3.9	10	1	2	1	47	0	1
28562645	PloS one	2	10	0	1	1	47	-1	0
28562645	PloS one	6	14	0	1	1	98	-1	0
28562636	PloS one	7	10	0	1	1	70	-1	0
28562636	PloS one	77	10	0	2	0	70	0	1
28562636	PloS one	16	10	0	2	0	70	0	1
28562636	PloS one	61	11	0	2	0	54	0	1
28562636	PloS one	32	11	0	2	0	54	0	1
28562636	PloS one	7	11	0	1	1	54	-1	0
28562636	PloS one	96.5	12	1	3	1	89.5	0	1
28562636	PloS one	50	16	0	2	0	37	0	1
28562636	PloS one	38	16	0	2	0	37	0	1
28562636	PloS one	44	16	0	2	0	37	0	1
28562636	PloS one	75	16	0	2	0	37	0	1
28562636	PloS one	69	16	0	2	0	37	0	1
28562635	PloS one	40.2	3	1	3	0	27.6	1	0
28562635	PloS one	25.3	3	1	3	0	27.6	1	0
28562635	PloS one	24.1	3	1	3	0	27.6	1	0
28562635	PloS one	12.6	3	1	3	0	27.6	1	0
28562635	PloS one	21.8	3	1	3	0	27.6	1	0
28562635	PloS one	89.7	5	1	3	0	49.7	1	0
28562635	PloS one	40	5	0	2	0	49.7	0	1
28562635	PloS one	93.1	6	1	3	1	36.8	0	1
28562635	PloS one	80.5	6	1	3	0	36.8	1	0
28562635	PloS one	63.2	6	1	3	0	36.8	1	0
28562635	PloS one	58.6	6	1	3	0	36.8	1	0
28562635	PloS one	60.9	6	1	3	0	36.8	1	0
28562635	PloS one	56.3	6	1	3	0	36.8	1	0
28562635	PloS one	58.6	7	1	3	0	17.2	1	0
28562635	PloS one	41.4	7	1	3	0	17.2	1	0
28562635	PloS one	25.2	8	1	3	0	8	1	0
28562635	PloS one	17.2	8	1	3	0	8	1	0
28562634	PloS one	86.2	4	1	3	0	6.09999999999999	1	0
28562634	PloS one	92.3	4	1	3	1	6.09999999999999	0	1
28562634	PloS one	87.6	5	1	3	0	10.7	1	0
28562634	PloS one	76.9	5	1	3	0	10.7	1	0
28562631	PloS one	50	3	0	2	0	78.96	0	1
28562631	PloS one	6.75	4	2	3	1	1.71	1	0
28562631	PloS one	8.46	4	2	3	1	1.71	1	0
28562631	PloS one	71.42	5	2	4	0	14.29	2	0
28562631	PloS one	85.71	5	2	4	0	14.29	2	0
28562627	PloS one	50.2	5	1	3	0	21.2	1	0
28562627	PloS one	29	5	1	3	0	21.2	1	0
28562626	PloS one	74	5	0	2	0	20	0	1
28562626	PloS one	84	5	0	2	0	20	0	1
28562626	PloS one	82	5	0	2	0	20	0	1
28562626	PloS one	70	5	0	2	0	20	0	1
28562626	PloS one	64	5	0	2	0	20	0	1
28562626	PloS one	74	7	0	2	0	35	0	1
28562626	PloS one	99	9	0	2	1	15	-1	0
28562626	PloS one	84	9	0	2	0	15	0	1
28562626	PloS one	98	10	0	2	1	12	-1	0
28562626	PloS one	86	10	0	2	0	12	0	1
28562626	PloS one	84	11	0	2	0	14	0	1
28562626	PloS one	98	11	0	2	1	14	-1	0
28562626	PloS one	97	12	0	2	1	3	-1	0
28562626	PloS one	94	12	0	2	1	3	-1	0
28562626	PloS one	69	13	0	2	0	29	0	1
28562626	PloS one	98	13	0	2	1	29	-1	0
28562624	PloS one	1.64	7	2	3	1	9.76	1	0
28562624	PloS one	11.4	8	1	3	0	9.76	1	0
28562622	PloS one	9	6	1	2	1	5	0	1
28562622	PloS one	13.4	6	1	3	0	5	1	0
28562622	PloS one	14	6	1	3	0	5	1	0
28562622	PloS one	8	7	0	1	1	6	-1	0
28562621	PloS one	80	2	0	2	0	45.8	0	1
28562621	PloS one	63.5	5	1	3	0	45.8	1	0
28562621	PloS one	67.3	5	1	3	0	45.8	1	0
28562621	PloS one	80	5	0	2	0	45.8	0	1
28562621	PloS one	34.2	5	1	3	0	45.8	1	0
28562621	PloS one	42.1	5	1	3	0	45.8	1	0
28562621	PloS one	80	6	0	2	0	45.8	0	1
28562613	PloS one	10	6	0	2	0	Inf	0	1
28562612	PloS one	39.5	8	1	3	0	33.4	1	0
28562612	PloS one	6.1	11	1	2	1	33.4	0	1
28562611	PloS one	24.1	7	1	3	0	8.4	1	0
28562611	PloS one	32.5	7	1	3	0	8.4	1	0
28562611	PloS one	1.2	9	1	2	1	41	0	1
28562611	PloS one	3.7	9	1	2	1	41	0	1
28562611	PloS one	15	9	1	3	0	41	1	0
28562611	PloS one	21.6	9	1	3	0	41	1	0
28562611	PloS one	34.7	9	1	3	0	41	1	0
28562611	PloS one	42.2	9	1	3	0	41	1	0
28562611	PloS one	24.8	9	1	3	0	41	1	0
28562611	PloS one	13.2	9	1	3	0	41	1	0
28562611	PloS one	222.9	10	1	4	0	195.3	1	0
28562611	PloS one	27.6	10	1	3	0	195.3	1	0
28562611	PloS one	50.6	10	1	3	0	195.3	1	0
28562610	PloS one	72.5	7	1	3	0	68.6	1	0
28562610	PloS one	30.6	9	1	3	0	12.7	1	0
28562610	PloS one	17.9	9	1	3	0	12.7	1	0
28562610	PloS one	3.9	10	1	2	1	14.2	0	1
28562610	PloS one	18.1	10	1	3	0	14.2	1	0
28562609	PloS one	61.5	6	1	3	0	35.9	1	0
28562609	PloS one	97.4	6	1	3	1	35.9	0	1
28562609	PloS one	34.6	7	1	3	0	62.8	1	0
28562609	PloS one	63.6	8	1	3	0	62.8	1	0
28562607	PloS one	50	5	0	2	0	Inf	0	1
28562602	PloS one	30	6	0	2	0	Inf	0	1
28562600	PloS one	400	3	0	3	0	300	0	1
28562600	PloS one	100	3	0	3	0	300	0	1
28562588	Nature	8.6	1	1	2	1	Inf	0	1
28558072	PloS one	80	1	0	2	0	Inf	0	1
28558068	PloS one	91	9	0	2	1	28	-1	0
28558068	PloS one	90	9	0	2	0	28	0	1
28558068	PloS one	63	9	1	3	0	28	1	0
28558068	PloS one	79	9	0	2	0	28	0	1
28558068	PloS one	13.9	10	1	3	0	80.1	1	0
28558068	PloS one	81.9	12	1	3	0	9	1	0
28558068	PloS one	80.3	12	1	3	0	9	1	0
28558068	PloS one	72.9	12	1	3	0	9	1	0
28558068	PloS one	94	14	0	2	1	80.1	-1	0
28558067	PloS one	34	9	0	2	0	70	0	1
28558067	PloS one	28	10	0	2	0	70	0	1
28558067	PloS one	28	10	0	2	0	70	0	1
28558067	PloS one	91	10	0	2	1	70	-1	0
28558067	PloS one	51	10	0	2	0	70	0	1
28558067	PloS one	21	10	0	2	0	70	0	1
28558067	PloS one	82	10	0	2	0	70	0	1
28558064	PloS one	99.93	10	2	4	1	0.430000000000007	1	0
28558064	PloS one	99.5	10	2	4	1	0.430000000000007	1	0
28558061	PloS one	15	5	0	2	0	82.1	0	1
28558061	PloS one	77.8	9	1	3	0	77.7	1	0
28558061	PloS one	94.4	9	1	3	1	77.7	0	1
28558061	PloS one	16.7	9	1	3	0	77.7	1	0
28558061	PloS one	77.8	10	1	3	0	77.7	1	0
28558061	PloS one	97.1	10	1	3	1	77.7	0	1
28558061	PloS one	19.4	10	1	3	0	77.7	1	0
28558061	PloS one	15	11	0	2	0	82.1	0	1
28558061	PloS one	85.7	13	1	3	0	82.1	1	0
28558056	PloS one	75.6	7	1	3	0	Inf	1	0
28558042	PloS one	36	5	0	2	0	30	0	1
28558042	PloS one	12	5	0	2	0	30	0	1
28558042	PloS one	29	5	0	2	0	30	0	1
28558042	PloS one	6	5	0	1	1	30	-1	0
28558041	PloS one	90	6	0	2	0	Inf	0	1
28558029	PloS one	33.1	6	1	3	0	7.2	1	0
28558029	PloS one	40.3	6	1	3	0	7.2	1	0
28558029	PloS one	0.6	7	1	1	1	4	0	1
28558029	PloS one	4.6	7	1	2	1	4	0	1
28558024	PLoS medicine	75	1	0	2	0	74.3	0	1
28558024	PLoS medicine	0.9	12	1	1	1	17.5	0	1
28558024	PLoS medicine	0.7	12	1	1	1	17.5	0	1
28558024	PLoS medicine	1.2	12	1	2	1	17.5	0	1
28558024	PLoS medicine	1.6	12	1	2	1	17.5	0	1
28558024	PLoS medicine	0.7	12	1	1	1	17.5	0	1
28558024	PLoS medicine	2.8	12	1	2	1	17.5	0	1
28558024	PLoS medicine	6.4	12	1	2	1	17.5	0	1
28558024	PLoS medicine	1.7	12	1	2	1	17.5	0	1
28558024	PLoS medicine	18.2	12	1	3	0	17.5	1	0
28558020	PloS one	29	13	0	2	0	Inf	0	1
28558010	PloS one	10	7	0	2	0	2	0	1
28558010	PloS one	12	7	0	2	0	2	0	1
28558010	PloS one	10	8	0	2	0	1	0	1
28558010	PloS one	9	8	0	1	1	1	-1	0
28558007	PloS one	75.5	6	1	3	0	51	1	0
28558007	PloS one	24.5	6	1	3	0	51	1	0
28558007	PloS one	55	7	0	2	0	10	0	1
28558007	PloS one	45	7	0	2	0	10	0	1
28558007	PloS one	55	9	0	2	0	51	0	1
28558004	PloS one	23	6	0	2	0	65	0	1
28558004	PloS one	52	6	0	2	0	65	0	1
28558004	PloS one	88	6	0	2	0	65	0	1
28558002	PloS one	65.7	9	1	3	0	14.2	1	0
28558002	PloS one	79.9	10	1	3	0	14.2	1	0
28557999	PloS one	19.3	1	1	3	0	4.8	1	0
28557999	PloS one	24.1	1	1	3	0	4.8	1	0
28557999	PloS one	34.3	6	1	3	0	65.8	1	0
28557999	PloS one	85.1	9	1	3	0	65.1	1	0
28557999	PloS one	54.1	9	1	3	0	65.1	1	0
28557999	PloS one	60	9	0	2	0	65.1	0	1
28557999	PloS one	33.3	9	1	3	0	65.1	1	0
28557999	PloS one	20	9	0	2	0	65.1	0	1
28557999	PloS one	25	9	0	2	0	65.1	0	1
28557999	PloS one	68.5	10	1	3	0	48	1	0
28557999	PloS one	72	10	0	2	0	48	0	1
28557999	PloS one	24	10	0	2	0	48	0	1
28557997	PloS one	77	4	0	2	0	4	0	1
28557997	PloS one	81	5	0	2	0	4	0	1
28557989	PLoS medicine	0	8	0	0	1	100	-1	0
28557989	PLoS medicine	100	8	0	3	0	100	0	1
28557989	PLoS medicine	15.4	8	1	3	0	100	1	0
28557989	PLoS medicine	6.8	8	1	2	1	100	0	1
28557989	PLoS medicine	30	10	0	2	0	100	0	1
28557988	PloS one	78.5	5	1	3	0	6.09999999999999	1	0
28557988	PloS one	84.6	5	1	3	0	6.09999999999999	1	0
28552992	PloS one	71	8	0	2	0	Inf	0	1
28552989	PloS one	18	10	0	2	0	Inf	0	1
28552982	PloS one	62	10	0	2	0	3	0	1
28552982	PloS one	65	10	0	2	0	3	0	1
28552972	PloS one	51	5	0	2	0	33.3	0	1
28552972	PloS one	17.7	6	1	3	0	16.2	1	0
28552972	PloS one	33.9	6	1	3	0	16.2	1	0
28552969	PloS one	71.43	10	2	4	0	59.74	2	0
28552969	PloS one	51.95	10	2	4	0	59.74	2	0
28552969	PloS one	11.69	10	2	4	0	59.74	2	0
28552969	PloS one	11.69	10	2	4	0	59.74	2	0
28552969	PloS one	23.38	10	2	4	0	59.74	2	0
28552957	PloS one	58	13	0	2	0	Inf	0	1
28552955	PloS one	50	2	0	2	0	50	0	1
28552955	PloS one	100	2	0	3	0	50	0	1
28552946	PloS one	73	7	0	2	0	70.96	0	1
28552946	PloS one	24.49	7	2	4	0	70.96	2	0
28552946	PloS one	2.04	7	2	3	1	70.96	1	0
28552946	PloS one	100	9	0	3	0	97.96	0	1
28552945	PloS one	16	8	0	2	0	103	0	1
28552945	PloS one	119	8	0	3	0	103	0	1
28552944	PloS one	1.7	6	1	2	1	1.2	0	1
28552944	PloS one	0.5	6	1	1	1	1.2	0	1
28552944	PloS one	1.7	7	1	2	1	1.4	0	1
28552944	PloS one	0.3	7	1	1	1	1.4	0	1
28552944	PloS one	1.7	7	1	2	1	1.4	0	1
28552944	PloS one	1.3	7	1	2	1	1.4	0	1
28549070	PloS one	14.5	7	1	3	0	9.8	1	0
28549070	PloS one	4.7	7	1	2	1	9.8	0	1
28545153	PloS one	30	4	0	2	0	Inf	0	1
28545152	PloS one	43	5	0	2	0	Inf	0	1
28545150	PloS one	93.75	7	2	4	1	Inf	1	0
28545149	PloS one	99.9	8	1	3	1	4.90000000000001	0	1
28545149	PloS one	95	10	0	2	1	4.90000000000001	-1	0
28545144	PloS one	90	5	0	2	0	40	0	1
28545144	PloS one	90	5	0	2	0	40	0	1
28545144	PloS one	90	5	0	2	0	40	0	1
28545144	PloS one	50	5	0	2	0	40	0	1
28545139	PloS one	97	7	1	3	1	Inf	0	1
28545138	PloS one	1	6	0	1	1	19	-1	0
28545138	PloS one	8	6	0	1	1	19	-1	0
28545138	PloS one	20	6	0	2	0	19	0	1
28545136	PloS one	5.3	6	1	2	1	4.7	0	1
28545136	PloS one	2.9	6	1	2	1	4.7	0	1
28545136	PloS one	1.8	6	1	2	1	4.7	0	1
28545136	PloS one	0.6	6	1	1	1	4.7	0	1
28545136	PloS one	64.8	7	1	3	0	29.6	1	0
28545136	PloS one	35.2	7	1	3	0	29.6	1	0
28545136	PloS one	99	8	1	3	1	1.10000000000001	0	1
28545136	PloS one	99.9	8	1	3	1	1.10000000000001	0	1
28545136	PloS one	98.8	8	1	3	1	1.10000000000001	0	1
28545136	PloS one	99.8	8	1	3	1	1.10000000000001	0	1
28545136	PloS one	78	10	0	2	0	99.3	0	1
28545133	PloS one	21.05	7	2	4	0	50.28	2	0
28545133	PloS one	71.33	7	2	4	0	50.28	2	0
28545132	PloS one	90	1	0	2	0	Inf	0	1
28545127	PloS one	99.8	5	1	3	1	Inf	0	1
28545123	PloS one	90	12	0	2	0	2	0	1
28545123	PloS one	88	12	0	2	0	2	0	1
28545120	PloS one	68	7	1	3	0	77.3	1	0
28545120	PloS one	90.9	7	1	3	1	77.3	0	1
28545120	PloS one	13.6	7	1	3	0	77.3	1	0
28545120	PloS one	40.1	8	1	3	0	23.5	1	0
28545120	PloS one	32.4	8	1	3	0	23.5	1	0
28545120	PloS one	55.9	8	1	3	0	23.5	1	0
28545119	PloS one	52.7	4	1	3	0	28.6	1	0
28545119	PloS one	24.1	4	1	3	0	28.6	1	0
28545118	PloS one	19.51	5	2	4	0	10.48	2	0
28545118	PloS one	9.03	5	2	3	1	10.48	1	0
28545118	PloS one	11.32	5	2	4	0	10.48	2	0
28545118	PloS one	57.95	6	2	4	0	26.15	2	0
28545118	PloS one	75.1	6	2	4	0	26.15	2	0
28545118	PloS one	77.26	6	2	4	0	26.15	2	0
28545118	PloS one	84.1	6	2	4	0	26.15	2	0
28545118	PloS one	82.93	6	2	4	0	26.15	2	0
28545118	PloS one	81.88	6	2	4	0	26.15	2	0
28545112	PloS one	95	4	0	2	1	Inf	-1	0
28545107	PloS one	15.4	3	1	3	0	Inf	1	0
28545101	PloS one	30	9	0	2	0	Inf	0	1
28545098	PloS one	78.1	5	1	3	0	53.8	1	0
28545098	PloS one	45.9	5	1	3	0	53.8	1	0
28545098	PloS one	24.3	5	1	3	0	53.8	1	0
28545095	PloS one	10	6	0	2	0	Inf	0	1
28545094	PloS one	53	7	0	2	0	47	0	1
28545094	PloS one	100	7	0	3	0	47	0	1
28545093	PloS one	13	1	0	2	0	90.1	0	1
28545093	PloS one	5	9	0	1	1	90.1	-1	0
28545093	PloS one	74.3	10	1	3	0	66.3	1	0
28545093	PloS one	59.9	10	1	3	0	66.3	1	0
28545093	PloS one	77.9	10	1	3	0	66.3	1	0
28545093	PloS one	28.8	10	1	3	0	66.3	1	0
28545093	PloS one	95.1	10	1	3	1	66.3	0	1
28545093	PloS one	77.4	10	1	3	0	66.3	1	0
28545093	PloS one	64.7	10	1	3	0	66.3	1	0
28545093	PloS one	49.6	10	1	3	0	66.3	1	0
28545093	PloS one	31.5	11	1	3	0	50.5	1	0
28545093	PloS one	82	11	0	2	0	50.5	0	1
28545092	PloS one	100	8	0	3	0	Inf	0	1
28545089	PloS one	44.6	6	1	3	0	Inf	1	0
28545087	PloS one	34.29	6	2	4	0	25.72	2	0
28545087	PloS one	28.57	6	2	4	0	25.72	2	0
28545087	PloS one	11.43	6	2	4	0	25.72	2	0
28545087	PloS one	8.57	6	2	3	1	25.72	1	0
28545087	PloS one	95	7	0	2	1	85	-1	0
28545087	PloS one	10	7	0	2	0	85	0	1
28545085	PloS one	60	1	0	2	0	20	0	1
28545085	PloS one	80	2	0	2	0	20	0	1
28545082	PloS one	1	1	0	1	1	47	-1	0
28545082	PloS one	48	1	0	2	0	47	0	1
28545082	PloS one	12.6	6	1	3	0	70.4	1	0
28545082	PloS one	60	10	0	2	0	70.4	0	1
28545082	PloS one	71.4	11	1	3	0	6.40000000000001	1	0
28545082	PloS one	65	11	0	2	0	6.40000000000001	0	1
28545081	PloS one	32	6	0	2	0	19	0	1
28545081	PloS one	51	6	0	2	0	19	0	1
28545081	PloS one	46	7	0	2	0	43	0	1
28545081	PloS one	89	7	0	2	0	43	0	1
28545081	PloS one	50	8	0	2	0	71	0	1
28545081	PloS one	18	10	0	2	0	71	0	1
28545076	PloS one	43	6	0	2	0	20	0	1
28545076	PloS one	63	6	0	2	0	20	0	1
28545076	PloS one	18	7	0	2	0	48	0	1
28545076	PloS one	66	7	0	2	0	48	0	1
28545076	PloS one	69	8	0	2	0	54	0	1
28545076	PloS one	25	8	0	2	0	54	0	1
28545076	PloS one	34	8	0	2	0	54	0	1
28545076	PloS one	79	8	0	2	0	54	0	1
28545076	PloS one	51	8	0	2	0	54	0	1
28545076	PloS one	30	8	0	2	0	54	0	1
28545074	PloS one	40.9	8	1	3	0	14.4	1	0
28545074	PloS one	26.5	8	1	3	0	14.4	1	0
28545072	PloS one	40	6	0	2	0	39.2	0	1
28545072	PloS one	0.8	6	1	1	1	39.2	0	1
28545071	PloS one	44.94	10	2	4	0	Inf	2	0
28545070	PloS one	2.5	6	1	2	1	17.5	0	1
28545070	PloS one	20	9	0	2	0	17.5	0	1
28545067	PloS one	26.5	6	1	3	0	Inf	1	0
28545063	PloS one	51	5	0	2	0	26	0	1
28545063	PloS one	62	6	0	2	0	26	0	1
28545063	PloS one	44	6	0	2	0	26	0	1
28545063	PloS one	36	6	0	2	0	26	0	1
28545057	PloS one	72.7	7	1	3	0	97.3	1	0
28545057	PloS one	26.7	8	1	3	0	31.6	1	0
28545057	PloS one	58.3	8	1	3	0	31.6	1	0
28545057	PloS one	29	10	0	2	0	95	0	1
28545057	PloS one	124	10	0	3	0	95	0	1
28545052	PloS one	60	7	0	2	0	Inf	0	1
28545051	PloS one	3.4	6	1	2	1	Inf	0	1
28545050	PloS one	1	3	0	1	1	98	-1	0
28545050	PloS one	99	3	0	2	1	98	-1	0
28545050	PloS one	6.3	3	1	2	1	98	0	1
28545050	PloS one	26	4	0	2	0	31	0	1
28545050	PloS one	57	4	0	2	0	31	0	1
28545050	PloS one	90	5	0	2	0	80	0	1
28545050	PloS one	10	5	0	2	0	80	0	1
28545049	PloS one	5	4	0	1	1	85	-1	0
28545049	PloS one	5	4	0	1	1	85	-1	0
28545049	PloS one	90	4	0	2	0	85	0	1
28545047	PloS one	80	2	0	2	0	20	0	1
28545047	PloS one	100	2	0	3	0	20	0	1
28545047	PloS one	100	4	0	3	0	60	0	1
28545047	PloS one	40	5	0	2	0	60	0	1
28545045	PloS one	41.5	3	1	3	0	36	1	0
28545045	PloS one	20.5	3	1	3	0	36	1	0
28545045	PloS one	16.7	3	1	3	0	36	1	0
28545045	PloS one	5.5	3	1	2	1	36	0	1
28545041	PloS one	80	11	0	2	0	Inf	0	1
28542645	PloS one	2	10	0	1	1	0	-1	0
28542645	PloS one	2	12	0	1	1	0	-1	0
28542639	PloS one	90	11	0	2	0	Inf	0	1
28542637	PloS one	33.8	5	1	3	0	22.8	1	0
28542637	PloS one	31.8	5	1	3	0	22.8	1	0
28542637	PloS one	38.6	5	1	3	0	22.8	1	0
28542637	PloS one	34.7	5	1	3	0	22.8	1	0
28542637	PloS one	21.3	5	1	3	0	22.8	1	0
28542637	PloS one	15.8	5	1	3	0	22.8	1	0
28542637	PloS one	22.6	5	1	3	0	22.8	1	0
28542637	PloS one	16.8	5	1	3	0	22.8	1	0
28542637	PloS one	38.8	6	1	3	0	31	1	0
28542637	PloS one	62.3	6	1	3	0	31	1	0
28542637	PloS one	69.8	6	1	3	0	31	1	0
28542637	PloS one	55	7	1	3	0	22.6	1	0
28542637	PloS one	37.3	7	1	3	0	22.6	1	0
28542637	PloS one	32.4	7	1	3	0	22.6	1	0
28542637	PloS one	16.2	8	1	3	0	13	1	0
28542637	PloS one	3.2	8	1	2	1	13	0	1
28542637	PloS one	7.6	8	1	2	1	13	0	1
28542636	PloS one	5	8	0	1	1	36	-1	0
28542636	PloS one	36	8	0	2	0	36	0	1
28542636	PloS one	41	8	0	2	0	36	0	1
28542636	PloS one	18	8	0	2	0	36	0	1
28542635	PloS one	41	6	1	3	0	Inf	1	0
28542632	PloS one	38	7	0	2	0	23	0	1
28542632	PloS one	32	7	0	2	0	23	0	1
28542632	PloS one	44	7	0	2	0	23	0	1
28542632	PloS one	26	7	0	2	0	23	0	1
28542632	PloS one	21	7	0	2	0	23	0	1
28542632	PloS one	32	7	0	2	0	23	0	1
28542632	PloS one	92	8	0	2	1	10	-1	0
28542632	PloS one	86	8	0	2	0	10	0	1
28542632	PloS one	96	8	0	2	1	10	-1	0
28542632	PloS one	44	9	0	2	0	58	0	1
28542632	PloS one	30	9	0	2	0	58	0	1
28542632	PloS one	15	9	0	2	0	58	0	1
28542632	PloS one	5	9	0	1	1	58	-1	0
28542632	PloS one	63	9	0	2	0	58	0	1
28542632	PloS one	47	9	0	2	0	58	0	1
28542632	PloS one	19	9	0	2	0	58	0	1
28542632	PloS one	9	9	0	1	1	58	-1	0
28542632	PloS one	90	11	0	2	0	91	0	1
28542627	PloS one	18	9	0	2	0	82	0	1
28542627	PloS one	100	9	0	3	0	82	0	1
28542624	PloS one	99.9	9	1	3	1	Inf	0	1
28542614	PloS one	93.3	6	1	3	1	6.7	0	1
28542614	PloS one	100	6	0	3	0	6.7	0	1
28542614	PloS one	93.6	6	1	3	1	6.7	0	1
28542614	PloS one	100	6	0	3	0	6.7	0	1
28542611	PloS one	58.8	6	1	3	0	58.77	1	0
28542611	PloS one	0.9	7	1	1	1	58.77	0	1
28542611	PloS one	0.03	8	2	1	2	58.77	0	1
28542605	PloS one	63.2	4	1	3	0	45.5	1	0
28542605	PloS one	18.7	5	1	3	0	45.5	1	0
28542605	PloS one	35.8	5	1	3	0	45.5	1	0
28542605	PloS one	64.2	5	1	3	0	45.5	1	0
28542602	PloS one	88.5	6	1	3	0	6.2	1	0
28542602	PloS one	84.1	6	1	3	0	6.2	1	0
